path,label,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17
data\train\jeruk_lemon\good_quality_601.jpg,jeruk_lemon,106.32073974609375,146.04010009765625,154.51165771484375,52.02224349975586,44.81333923339844,43.33612823486328,22.81976318359375,82.34356689453125,154.59747314453125,4.267919063568115,69.01358795166016,43.3443717956543,144.058837890625,43.420135498046875,1885.308349609375,484.2921447753906,0.13623046875
data\train\jeruk_lemon\good_quality_602.jpg,jeruk_lemon,115.79327392578125,141.30877685546875,146.2547607421875,50.10847091674805,46.58643341064453,45.48392105102539,24.36956787109375,55.83984375,146.40869140625,5.976890563964844,65.13982391357422,45.55104064941406,139.88800048828125,45.256534576416016,2048.15380859375,371.2984924316406,0.1165771484375
data\train\jeruk_lemon\good_quality_603.jpg,jeruk_lemon,120.24005126953125,147.5892333984375,153.5081787109375,53.24646759033203,45.58833694458008,43.4513053894043,27.76251220703125,59.535400390625,153.7916259765625,10.862997055053711,68.27192687988281,43.564674377441406,146.2479248046875,44.32501220703125,1964.7066650390625,395.30902099609375,0.10101318359375
data\train\jeruk_lemon\good_quality_604.jpg,jeruk_lemon,59.940673828125,119.67333984375,134.13897705078125,43.07577896118164,37.401885986328125,45.996437072753906,24.66015625,122.5457763671875,134.2054443359375,3.7337844371795654,94.15208435058594,45.954620361328125,117.18170166015625,35.57786178588867,1265.7843017578125,618.3116455078125,0.14715576171875
data\train\jeruk_lemon\good_quality_605.jpg,jeruk_lemon,102.55517578125,145.2626953125,154.00897216796875,50.190452575683594,44.57028579711914,44.298255920410156,24.1011962890625,82.97894287109375,154.086669921875,5.504571437835693,80.045166015625,44.35017013549805,143.0262451171875,42.402305603027344,1797.9554443359375,572.9962768554688,0.14239501953125
data\train\jeruk_lemon\good_quality_606.jpg,jeruk_lemon,105.94769287109375,139.0540771484375,146.8988037109375,49.69123077392578,44.67763900756836,43.764312744140625,21.434326171875,68.8238525390625,146.93927001953125,4.562147617340088,74.73817443847656,43.79038619995117,137.60894775390625,42.53042221069336,1808.8369140625,512.5053100585938,0.139404296875
data\train\jeruk_lemon\good_quality_607.jpg,jeruk_lemon,103.7066650390625,150.8648681640625,157.53118896484375,50.212520599365234,48.021358489990234,49.237056732177734,24.99249267578125,88.56634521484375,157.6468505859375,4.956180572509766,67.38383483886719,49.276607513427734,147.47418212890625,46.627017974853516,2174.078857421875,268.6791687011719,0.11346435546875
data\train\jeruk_lemon\good_quality_608.jpg,jeruk_lemon,98.58349609375,133.28594970703125,141.731201171875,52.09684753417969,48.75080108642578,50.273468017578125,24.8411865234375,75.61419677734375,141.9354248046875,9.401066780090332,78.76885986328125,50.250362396240234,131.84326171875,47.13655090332031,2221.854248046875,714.7276000976562,0.14361572265625
data\train\jeruk_lemon\good_quality_609.jpg,jeruk_lemon,93.6900634765625,145.185302734375,155.01251220703125,47.40109634399414,49.3176155090332,50.16460418701172,23.13470458984375,96.66510009765625,155.03485107421875,3.7088868618011475,75.42391967773438,50.16804122924805,142.26007080078125,46.60578536987305,2172.099365234375,347.9291687011719,0.1109619140625
data\train\jeruk_lemon\good_quality_61.jpg,jeruk_lemon,101.87530517578125,151.8958740234375,155.46368408203125,46.23939895629883,53.50131607055664,54.40384292602539,29.49102783203125,87.56884765625,155.81866455078125,4.104817867279053,65.0579833984375,54.352195739746094,147.27398681640625,51.2581787109375,2627.40087890625,479.62481689453125,0.102783203125
data\train\jeruk_lemon\good_quality_610.jpg,jeruk_lemon,88.060302734375,147.8702392578125,158.75439453125,49.98881912231445,53.80174255371094,53.63157272338867,24.01141357421875,118.04522705078125,158.87017822265625,3.237363338470459,70.6331558227539,53.60385513305664,144.3084716796875,51.55437088012695,2657.85302734375,226.94395446777344,0.07354736328125
data\train\jeruk_lemon\good_quality_611.jpg,jeruk_lemon,102.793701171875,148.3489990234375,155.32550048828125,47.15483474731445,50.35457992553711,51.66214370727539,24.1966552734375,84.23577880859375,155.397705078125,4.372071743011475,71.2318115234375,51.65678024291992,145.24468994140625,48.296268463134766,2332.529541015625,646.6715698242188,0.13232421875
data\train\jeruk_lemon\good_quality_612.jpg,jeruk_lemon,97.02166748046875,145.81976318359375,155.26519775390625,52.18939208984375,48.87450408935547,52.3332633972168,23.54290771484375,96.71368408203125,155.4195556640625,4.132508754730225,77.17832946777344,52.184844970703125,143.07366943359375,47.91936111450195,2296.26513671875,338.59417724609375,0.10150146484375
data\train\jeruk_lemon\good_quality_613.jpg,jeruk_lemon,109.1273193359375,151.3829345703125,159.16314697265625,47.522361755371094,45.82156753540039,45.84473419189453,23.32830810546875,80.97900390625,159.22296142578125,5.6018242835998535,67.40226745605469,45.85661315917969,148.87640380859375,44.236324310302734,1956.852294921875,554.4682006835938,0.123779296875
data\train\jeruk_lemon\good_quality_614.jpg,jeruk_lemon,101.41143798828125,149.0518798828125,158.33856201171875,48.70947265625,51.17747116088867,51.39821243286133,23.79888916015625,91.6273193359375,158.35540771484375,4.358425140380859,70.23051452636719,51.392860412597656,146.42486572265625,49.12314987182617,2413.083740234375,298.8357849121094,0.10211181640625
data\train\jeruk_lemon\good_quality_615.jpg,jeruk_lemon,57.54876708984375,109.9071044921875,120.2523193359375,41.165470123291016,38.503536224365234,40.044349670410156,25.8848876953125,129.6439208984375,121.3162841796875,5.710905075073242,86.47422790527344,39.50688934326172,107.02777099609375,36.41368103027344,1325.9561767578125,416.32159423828125,0.09197998046875
data\train\jeruk_lemon\good_quality_616.jpg,jeruk_lemon,99.91015625,141.0830078125,148.9246826171875,45.62771987915039,51.13411331176758,51.30837631225586,22.74566650390625,82.91357421875,148.98394775390625,4.489987373352051,64.92042541503906,51.315589904785156,138.72979736328125,49.085819244384766,2409.41748046875,324.8168029785156,0.1082763671875
data\train\jeruk_lemon\good_quality_617.jpg,jeruk_lemon,116.32647705078125,147.58135986328125,152.11859130859375,51.10628890991211,47.67190170288086,47.355712890625,24.67279052734375,64.50665283203125,152.49658203125,5.275959014892578,60.6702880859375,47.21531295776367,145.37030029296875,46.806541442871094,2190.852294921875,534.0740356445312,0.15948486328125
data\train\jeruk_lemon\good_quality_618.jpg,jeruk_lemon,112.18646240234375,138.40789794921875,146.36712646484375,47.933536529541016,43.85981750488281,44.18796157836914,19.831787109375,60.16302490234375,146.36749267578125,3.9950714111328125,66.0043716430664,44.18778610229492,137.76531982421875,42.760963439941406,1828.4998779296875,547.5023803710938,0.13714599609375
data\train\jeruk_lemon\good_quality_619.jpg,jeruk_lemon,97.528564453125,146.0679931640625,152.97259521484375,41.614376068115234,45.248321533203125,44.97505569458008,23.93975830078125,88.39337158203125,153.15570068359375,4.249364852905273,68.51119232177734,45.148712158203125,142.57598876953125,42.44596481323242,1801.659912109375,423.7012023925781,0.12054443359375
data\train\jeruk_lemon\good_quality_62.jpg,jeruk_lemon,104.7032470703125,149.40155029296875,152.18853759765625,45.28110122680664,49.51840591430664,49.96453857421875,29.62078857421875,78.740478515625,152.5535888671875,3.7856295108795166,64.39969635009766,49.965919494628906,145.17333984375,47.3972282409668,2246.497314453125,272.13458251953125,0.08184814453125
data\train\jeruk_lemon\good_quality_620.jpg,jeruk_lemon,96.043701171875,145.88067626953125,147.54180908203125,56.06243133544922,43.992767333984375,46.44935989379883,29.0657958984375,95.22698974609375,148.75164794921875,8.325695037841797,85.34718322753906,45.67158508300781,140.70172119140625,43.47340774536133,1889.9371337890625,366.01031494140625,0.10791015625
data\train\jeruk_lemon\good_quality_621.jpg,jeruk_lemon,113.1417236328125,145.55023193359375,151.4593505859375,52.27861404418945,49.6666374206543,48.44547653198242,23.9320068359375,66.1995849609375,151.5743408203125,4.061285018920898,66.23536682128906,48.58875274658203,143.64093017578125,47.96633529663086,2300.769287109375,499.7667236328125,0.1348876953125
data\train\jeruk_lemon\good_quality_622.jpg,jeruk_lemon,99.1424560546875,131.72393798828125,136.2623291015625,53.516597747802734,49.463035583496094,48.080894470214844,25.536865234375,74.92144775390625,136.9935302734375,7.380070209503174,75.0481948852539,48.14948272705078,129.34844970703125,47.87136459350586,2291.66748046875,670.2432861328125,0.13330078125
data\train\jeruk_lemon\good_quality_623.jpg,jeruk_lemon,86.4996337890625,138.2435302734375,140.721923828125,53.72831344604492,49.514488220214844,49.79635238647461,26.41839599609375,106.50701904296875,143.3707275390625,5.818602561950684,76.797607421875,49.27113342285156,133.0931396484375,48.02724838256836,2306.616455078125,318.3800048828125,0.1134033203125
data\train\jeruk_lemon\good_quality_624.jpg,jeruk_lemon,114.8436279296875,152.48309326171875,158.577392578125,53.740272521972656,43.96210861206055,41.10650634765625,26.644775390625,72.55511474609375,159.08795166015625,8.437386512756348,73.71167755126953,41.40968704223633,150.02032470703125,42.062355041503906,1769.24169921875,709.2980346679688,0.17694091796875
data\train\jeruk_lemon\good_quality_625.jpg,jeruk_lemon,106.09405517578125,143.70867919921875,148.53167724609375,49.96512222290039,45.428070068359375,43.32976531982422,25.46539306640625,72.801025390625,149.186767578125,4.9267730712890625,74.72708892822266,43.692840576171875,140.88665771484375,42.97077560424805,1846.4874267578125,385.525634765625,0.13043212890625
data\train\jeruk_lemon\good_quality_626.jpg,jeruk_lemon,88.55401611328125,124.1068115234375,128.4244384765625,33.94185256958008,32.637027740478516,33.43403625488281,27.15216064453125,73.178955078125,128.600341796875,4.849037170410156,65.85432434082031,33.47928237915039,121.34857177734375,30.5461483001709,933.067138671875,1276.61181640625,0.14276123046875
data\train\jeruk_lemon\good_quality_627.jpg,jeruk_lemon,115.57806396484375,149.56439208984375,154.915771484375,49.13006591796875,42.69721603393555,41.23541259765625,24.73956298828125,64.77886962890625,155.28424072265625,4.35982084274292,68.97132873535156,41.63990020751953,147.31829833984375,40.79961013793945,1664.608154296875,620.474853515625,0.1458740234375
data\train\jeruk_lemon\good_quality_628.jpg,jeruk_lemon,106.26446533203125,135.997802734375,140.58612060546875,54.63915252685547,48.71846008300781,47.23006820678711,23.50970458984375,68.76361083984375,141.002197265625,4.446269989013672,71.4189453125,47.09744644165039,133.980712890625,47.554847717285156,2261.463623046875,351.7507019042969,0.10308837890625
data\train\jeruk_lemon\good_quality_629.jpg,jeruk_lemon,101.20855712890625,144.50689697265625,152.5235595703125,44.79021453857422,50.06308364868164,52.7004508972168,23.47296142578125,82.40997314453125,152.54156494140625,3.9044997692108154,69.70226287841797,52.678890228271484,141.97021484375,48.22897720336914,2326.0341796875,447.28448486328125,0.11370849609375
data\train\jeruk_lemon\good_quality_63.jpg,jeruk_lemon,101.14208984375,152.07586669921875,156.377197265625,48.45689392089844,52.54674530029297,51.09988784790039,28.86077880859375,91.20306396484375,156.7501220703125,4.143759250640869,64.8705825805664,51.063289642333984,147.57440185546875,50.08583068847656,2508.59033203125,590.0443725585938,0.107177734375
data\train\jeruk_lemon\good_quality_64.jpg,jeruk_lemon,93.33740234375,152.19122314453125,159.24212646484375,46.434410095214844,49.22002410888672,51.102378845214844,28.53399658203125,106.16650390625,159.54876708984375,4.674585342407227,68.85743713378906,50.96564865112305,147.594970703125,47.403831481933594,2247.123291015625,520.2849731445312,0.0772705078125
data\train\jeruk_lemon\good_quality_65.jpg,jeruk_lemon,104.31463623046875,154.54071044921875,158.4476318359375,58.71402359008789,58.990020751953125,56.455299377441406,30.6065673828125,92.55157470703125,159.28643798828125,7.784990310668945,66.69061279296875,56.85623550415039,149.9876708984375,56.777042388916016,3223.632568359375,450.650390625,0.07916259765625
data\train\jeruk_lemon\good_quality_66.jpg,jeruk_lemon,87.993408203125,141.05133056640625,152.86163330078125,62.66306686401367,54.7757568359375,54.675785064697266,26.814697265625,107.02166748046875,153.1077880859375,4.961850643157959,93.85413360595703,54.71480941772461,138.56683349609375,52.276241302490234,2732.8056640625,646.0205688476562,0.12646484375
data\train\jeruk_lemon\good_quality_67.jpg,jeruk_lemon,91.09503173828125,140.38134765625,151.9683837890625,60.22041702270508,46.602989196777344,48.06916809082031,28.4901123046875,99.35333251953125,152.5,6.580742835998535,94.9144515991211,48.02656936645508,138.24676513671875,44.959102630615234,2021.3209228515625,621.0661010742188,0.14044189453125
data\train\jeruk_lemon\good_quality_68.jpg,jeruk_lemon,76.9891357421875,130.4813232421875,130.71649169921875,35.9010124206543,36.46491241455078,36.92198181152344,30.32568359375,101.5023193359375,132.27496337890625,6.510808944702148,72.18492126464844,36.5828971862793,124.4703369140625,33.86923599243164,1147.1251220703125,577.2705078125,0.06317138671875
data\train\jeruk_lemon\good_quality_69.jpg,jeruk_lemon,91.0885009765625,138.7247314453125,145.4154052734375,46.129791259765625,45.65401077270508,49.157936096191406,28.783935546875,88.58575439453125,145.7845458984375,4.3462300300598145,78.23070526123047,49.12044143676758,135.3338623046875,43.69269943237305,1909.052001953125,471.80328369140625,0.12384033203125
data\train\jeruk_lemon\good_quality_7.jpg,jeruk_lemon,95.33966064453125,140.0650634765625,144.63861083984375,53.392574310302734,54.27300262451172,53.473052978515625,28.5487060546875,87.90838623046875,144.9609375,4.496249198913574,75.00344848632812,53.49409484863281,136.36016845703125,51.981842041015625,2702.11181640625,525.4487915039062,0.1141357421875
data\train\jeruk_lemon\good_quality_70.jpg,jeruk_lemon,104.9915771484375,146.926025390625,151.65167236328125,50.29471206665039,50.47557067871094,51.1432991027832,30.76861572265625,75.8702392578125,152.48345947265625,6.843811511993408,74.86546325683594,51.274940490722656,143.56976318359375,48.1500358581543,2318.42578125,538.43896484375,0.1236572265625
data\train\jeruk_lemon\good_quality_71.jpg,jeruk_lemon,99.6004638671875,143.98785400390625,149.8138427734375,55.956546783447266,53.10047912597656,51.98902893066406,32.00213623046875,86.75927734375,151.13128662109375,10.496026039123535,80.83013153076172,52.409088134765625,140.6807861328125,50.61310577392578,2561.686279296875,500.70953369140625,0.1112060546875
data\train\jeruk_lemon\good_quality_72.jpg,jeruk_lemon,113.09405517578125,145.5740966796875,147.40130615234375,49.7663688659668,50.88093566894531,49.296260833740234,33.53643798828125,62.336181640625,148.7674560546875,9.417099952697754,61.08277130126953,49.663082122802734,142.4154052734375,48.85505294799805,2386.816162109375,434.276123046875,0.1171875
data\train\jeruk_lemon\good_quality_73.jpg,jeruk_lemon,101.91241455078125,150.75201416015625,156.06591796875,52.40389633178711,53.74019241333008,54.80823516845703,29.8609619140625,85.74853515625,156.7523193359375,6.207705020904541,75.81790924072266,54.8890380859375,146.79034423828125,51.348304748535156,2636.648193359375,685.1367797851562,0.1358642578125
data\train\jeruk_lemon\good_quality_74.jpg,jeruk_lemon,74.647216796875,136.378662109375,144.17535400390625,55.358184814453125,57.134395599365234,58.923072814941406,27.3380126953125,125.572021484375,144.474853515625,5.058713436126709,86.73943328857422,58.98405075073242,131.69012451171875,54.71331787109375,2993.54736328125,443.8385314941406,0.09381103515625
data\train\jeruk_lemon\good_quality_75.jpg,jeruk_lemon,88.24407958984375,143.658203125,148.485595703125,55.93754959106445,51.55286407470703,50.88614273071289,29.765869140625,102.11285400390625,149.29559326171875,5.980650424957275,86.41203308105469,51.098331451416016,138.80157470703125,48.74280548095703,2375.861083984375,687.5208129882812,0.11981201171875
data\train\jeruk_lemon\good_quality_76.jpg,jeruk_lemon,92.731689453125,155.2835693359375,160.7652587890625,61.7629508972168,45.5445442199707,42.552391052246094,31.78143310546875,111.98834228515625,162.0474853515625,8.567724227905273,90.06915283203125,42.95669937133789,149.80291748046875,43.170677185058594,1863.707275390625,632.4811401367188,0.1099853515625
data\train\jeruk_lemon\good_quality_77.jpg,jeruk_lemon,103.069091796875,141.05621337890625,143.9803466796875,51.720035552978516,55.146026611328125,53.602291107177734,31.18597412109375,75.12933349609375,144.96099853515625,6.19379186630249,70.45728302001953,53.8206901550293,137.5899658203125,52.734012603759766,2780.8759765625,408.23052978515625,0.1260986328125
data\train\jeruk_lemon\good_quality_78.jpg,jeruk_lemon,108.2310791015625,145.602783203125,149.95281982421875,49.58837127685547,46.02352523803711,46.246070861816406,30.05975341796875,71.1964111328125,150.49200439453125,5.410778045654297,71.24156188964844,46.268917083740234,142.67578125,44.41258239746094,1972.4774169921875,314.1604919433594,0.09686279296875
data\train\jeruk_lemon\good_quality_79.jpg,jeruk_lemon,63.568359375,101.1690673828125,109.2486572265625,35.39717102050781,38.231441497802734,42.23238754272461,27.322021484375,94.422607421875,109.5482177734375,5.825249671936035,85.66866302490234,42.230342864990234,99.31231689453125,36.23137283325195,1312.71240234375,903.9305419921875,0.09759521484375
data\train\jeruk_lemon\good_quality_8.jpg,jeruk_lemon,92.526611328125,136.11279296875,139.25103759765625,46.161014556884766,50.12458801269531,51.70610046386719,29.7318115234375,83.94891357421875,139.73602294921875,4.291712760925293,68.92569732666016,51.58345031738281,132.12451171875,48.15825271606445,2319.21728515625,250.24758911132812,0.072998046875
data\train\jeruk_lemon\good_quality_80.jpg,jeruk_lemon,114.57177734375,149.64312744140625,151.91668701171875,51.69914245605469,51.60198211669922,50.446109771728516,33.229248046875,65.71026611328125,153.1900634765625,9.053339004516602,66.60552215576172,50.7173957824707,146.33197021484375,49.63568878173828,2463.70166015625,584.0010375976562,0.136474609375
data\train\jeruk_lemon\good_quality_800.jpg,jeruk_lemon,91.95660400390625,144.79083251953125,152.2271728515625,55.005672454833984,56.375606536865234,56.77786636352539,33.01171875,99.95172119140625,153.3885498046875,17.00066375732422,79.66312408447266,57.10166549682617,141.0001220703125,53.63833236694336,2877.070556640625,269.5206604003906,0.083984375
data\train\jeruk_lemon\good_quality_801.jpg,jeruk_lemon,92.436279296875,143.03778076171875,146.76739501953125,52.525962829589844,59.77885437011719,59.24113845825195,32.0595703125,94.22381591796875,148.02947998046875,13.443534851074219,70.18936157226562,59.656795501708984,138.4027099609375,56.76055908203125,3221.760986328125,155.49655151367188,0.06109619140625
data\train\jeruk_lemon\good_quality_802.jpg,jeruk_lemon,87.32958984375,146.64349365234375,155.1689453125,59.77388381958008,57.62764358520508,59.01529312133789,32.925048828125,109.31268310546875,156.588623046875,15.042781829833984,86.66688537597656,59.09497833251953,142.4466552734375,54.66214370727539,2987.94970703125,283.5499572753906,0.083984375
data\train\jeruk_lemon\good_quality_803.jpg,jeruk_lemon,96.47003173828125,137.49871826171875,142.83599853515625,54.160987854003906,52.91832733154297,53.68568801879883,29.83343505859375,81.142578125,143.54241943359375,9.676204681396484,74.41900634765625,54.03942108154297,134.4423828125,50.65614318847656,2566.044921875,1332.8995361328125,0.18756103515625
data\train\jeruk_lemon\good_quality_804.jpg,jeruk_lemon,63.224365234375,96.74566650390625,100.0592041015625,29.303436279296875,34.62519073486328,35.77564239501953,27.89263916015625,85.0667724609375,100.43438720703125,7.238871097564697,74.20641326904297,35.736663818359375,93.92529296875,32.39289474487305,1049.2996826171875,682.5176391601562,0.08953857421875
data\train\jeruk_lemon\good_quality_805.jpg,jeruk_lemon,102.772216796875,139.49554443359375,143.98681640625,53.885047912597656,54.27872085571289,53.92842483520508,29.18646240234375,76.03643798828125,144.5406494140625,6.839670181274414,67.24110412597656,54.21363067626953,136.66851806640625,52.506832122802734,2756.96728515625,402.41973876953125,0.12713623046875
data\train\jeruk_lemon\good_quality_806.jpg,jeruk_lemon,95.23187255859375,151.97235107421875,158.9678955078125,50.65761947631836,53.25529479980469,53.879852294921875,27.5924072265625,101.6612548828125,159.3939208984375,5.076189994812012,70.83490753173828,53.98997497558594,147.57623291015625,50.96322250366211,2597.250244140625,556.9273681640625,0.11151123046875
data\train\jeruk_lemon\good_quality_807.jpg,jeruk_lemon,89.0352783203125,146.06988525390625,155.05328369140625,53.46965026855469,54.099395751953125,56.11113739013672,27.17218017578125,101.302978515625,155.376708984375,4.783083438873291,84.4468765258789,56.28670883178711,142.27069091796875,51.04539489746094,2605.63232421875,1008.0556030273438,0.1298828125
data\train\jeruk_lemon\good_quality_808.jpg,jeruk_lemon,87.00421142578125,137.58392333984375,145.42474365234375,54.591529846191406,57.42311477661133,58.0756950378418,27.9244384765625,98.9771728515625,145.9051513671875,6.568721294403076,82.3126449584961,58.2278938293457,134.16448974609375,54.54465866088867,2975.11962890625,558.5359497070312,0.11016845703125
data\train\jeruk_lemon\good_quality_809.jpg,jeruk_lemon,104.09393310546875,144.3394775390625,149.48291015625,55.06470489501953,55.784080505371094,54.56523513793945,29.38623046875,79.8837890625,150.25225830078125,9.115041732788086,70.96807861328125,54.87612533569336,141.29486083984375,53.5908203125,2871.975830078125,154.73355102539062,0.06451416015625
data\train\jeruk_lemon\good_quality_81.jpg,jeruk_lemon,93.44964599609375,137.43487548828125,142.32159423828125,57.27771759033203,49.847293853759766,47.79060363769531,29.7044677734375,89.564453125,143.1461181640625,6.03195333480835,86.07514953613281,48.205142974853516,133.9093017578125,47.43540573120117,2250.11767578125,495.7781982421875,0.11749267578125
data\train\jeruk_lemon\good_quality_810.jpg,jeruk_lemon,106.01873779296875,147.25823974609375,152.54486083984375,51.52505874633789,50.08918762207031,49.42654800415039,28.828125,78.29620361328125,153.078125,7.793163776397705,70.89097595214844,49.609737396240234,144.14752197265625,48.012413024902344,2305.19189453125,634.9197998046875,0.133056640625
data\train\jeruk_lemon\good_quality_811.jpg,jeruk_lemon,81.264892578125,133.6710205078125,142.35693359375,57.798912048339844,58.60060119628906,56.318843841552734,26.71832275390625,120.469970703125,142.5858154296875,4.978647232055664,74.44612884521484,56.42893981933594,130.302001953125,56.63453674316406,3207.470703125,348.53076171875,0.07421875
data\train\jeruk_lemon\good_quality_812.jpg,jeruk_lemon,98.72052001953125,138.43115234375,144.50921630859375,51.33124923706055,46.14537811279297,46.682891845703125,28.02789306640625,82.37921142578125,144.7935791015625,4.876528739929199,74.37266540527344,46.707733154296875,135.7437744140625,44.813480377197266,2008.2479248046875,898.8255004882812,0.14239501953125
data\train\jeruk_lemon\good_quality_813.jpg,jeruk_lemon,102.44500732421875,150.93975830078125,159.72528076171875,55.173744201660156,45.34151077270508,45.8121337890625,27.920654296875,91.72210693359375,160.0576171875,5.085912704467773,81.14851379394531,45.86122512817383,148.05804443359375,43.83403396606445,1921.422607421875,698.869873046875,0.131103515625
data\train\jeruk_lemon\good_quality_814.jpg,jeruk_lemon,92.17120361328125,138.7955322265625,144.9144287109375,54.93491744995117,57.376564025878906,55.99542236328125,27.40283203125,99.5452880859375,145.1695556640625,4.321712970733643,60.89075469970703,56.13107681274414,135.3101806640625,55.69196319580078,3101.5947265625,373.4510803222656,0.07745361328125
data\train\jeruk_lemon\good_quality_815.jpg,jeruk_lemon,83.514404296875,121.13037109375,126.37933349609375,35.44086837768555,40.6270866394043,42.508975982666016,27.10223388671875,80.18963623046875,126.52581787109375,6.157894134521484,67.04277801513672,42.44688415527344,118.42071533203125,38.87444305419922,1511.2222900390625,803.9290161132812,0.095947265625
data\train\jeruk_lemon\good_quality_816.jpg,jeruk_lemon,114.11785888671875,152.46136474609375,157.59381103515625,60.3433952331543,54.76778793334961,51.638771057128906,29.37115478515625,79.45733642578125,158.157958984375,8.948058128356934,64.01962280273438,51.957725524902344,149.635498046875,53.5017204284668,2862.43408203125,554.5338134765625,0.102783203125
data\train\jeruk_lemon\good_quality_817.jpg,jeruk_lemon,122.38433837890625,156.23089599609375,158.5145263671875,59.73063278198242,52.28333282470703,50.384586334228516,31.74151611328125,68.2138671875,159.3231201171875,9.416290283203125,63.18968200683594,50.62232208251953,153.07012939453125,51.720340728759766,2674.99365234375,658.9815063476562,0.1029052734375
data\train\jeruk_lemon\good_quality_818.jpg,jeruk_lemon,118.47650146484375,151.98931884765625,153.38031005859375,48.26424026489258,51.918636322021484,51.89204025268555,33.77392578125,60.18206787109375,154.56072998046875,11.948391914367676,54.53356170654297,52.09352111816406,148.601318359375,50.25077438354492,2525.14013671875,1140.210693359375,0.162841796875
data\train\jeruk_lemon\good_quality_819.jpg,jeruk_lemon,78.9669189453125,136.68524169921875,144.270751953125,54.17491912841797,54.069766998291016,54.641841888427734,27.89459228515625,117.888671875,144.63751220703125,5.315537929534912,81.20207214355469,54.74002456665039,132.37371826171875,51.961158752441406,2699.9619140625,532.1019897460938,0.1058349609375
data\train\jeruk_lemon\good_quality_82.jpg,jeruk_lemon,108.85443115234375,145.9857177734375,150.43731689453125,51.25300216674805,52.75491714477539,51.589561462402344,28.46636962890625,72.1925048828125,150.75225830078125,4.385613918304443,69.34513854980469,51.78069305419922,143.1146240234375,50.62616729736328,2563.009033203125,589.6407470703125,0.13323974609375
data\train\jeruk_lemon\good_quality_820.jpg,jeruk_lemon,86.3302001953125,142.73101806640625,148.6961669921875,60.390594482421875,61.16658401489258,60.402950286865234,28.061767578125,111.18524169921875,149.21612548828125,4.329616069793701,81.6005859375,60.59254837036133,138.09930419921875,58.73511505126953,3449.813720703125,395.4988098144531,0.09210205078125
data\train\jeruk_lemon\good_quality_821.jpg,jeruk_lemon,94.59075927734375,137.0643310546875,141.015625,55.967979431152344,48.7651252746582,48.056396484375,30.84295654296875,86.98065185546875,141.9835205078125,8.488312721252441,82.33153533935547,48.19416046142578,133.42791748046875,46.97351837158203,2206.51123046875,305.76708984375,0.09149169921875
data\train\jeruk_lemon\good_quality_822.jpg,jeruk_lemon,104.5814208984375,143.78863525390625,146.729736328125,54.23868179321289,52.26932144165039,51.932003021240234,28.635986328125,81.57275390625,146.97607421875,3.6595957279205322,64.17760467529297,51.96721267700195,140.2015380859375,51.36973571777344,2638.849853515625,498.69952392578125,0.10516357421875
data\train\jeruk_lemon\good_quality_823.jpg,jeruk_lemon,100.57818603515625,140.342041015625,141.19366455078125,50.43138885498047,44.04623031616211,39.50416564941406,31.07354736328125,79.0887451171875,143.00494384765625,5.619085311889648,70.7168960571289,41.486045837402344,136.09375,41.674407958984375,1736.75634765625,803.990966796875,0.14447021484375
data\train\jeruk_lemon\good_quality_824.jpg,jeruk_lemon,107.13421630859375,141.97088623046875,140.82354736328125,53.68839645385742,47.73212432861328,44.724586486816406,33.79931640625,70.87115478515625,143.52032470703125,9.26440715789795,68.9649887084961,46.29280471801758,137.68048095703125,46.10039520263672,2125.246337890625,412.1166687011719,0.11968994140625
data\train\jeruk_lemon\good_quality_825.jpg,jeruk_lemon,110.3212890625,140.61529541015625,141.040771484375,46.756282806396484,46.255550384521484,46.93604278564453,30.93121337890625,56.73260498046875,141.65228271484375,4.448458671569824,62.33026123046875,46.79771423339844,137.33392333984375,44.931949615478516,2018.880126953125,1405.951904296875,0.20123291015625
data\train\jeruk_lemon\good_quality_826.jpg,jeruk_lemon,76.41339111328125,119.02716064453125,123.827392578125,26.203771591186523,35.73345947265625,39.02241134643555,28.1929931640625,84.31494140625,123.99786376953125,4.0453948974609375,68.96409606933594,38.93564987182617,115.6229248046875,33.079891204833984,1094.2791748046875,660.1533813476562,0.08465576171875
data\train\jeruk_lemon\good_quality_827.jpg,jeruk_lemon,100.28875732421875,138.4814453125,141.34259033203125,57.08782196044922,58.14525604248047,57.446678161621094,28.51885986328125,82.4630126953125,141.544189453125,3.625422239303589,67.2797622680664,57.51707458496094,134.99078369140625,56.697052001953125,3214.5556640625,689.1777954101562,0.1103515625
data\train\jeruk_lemon\good_quality_828.jpg,jeruk_lemon,97.42205810546875,139.847900390625,141.02496337890625,51.613346099853516,59.602046966552734,61.724063873291016,30.365234375,84.11846923828125,142.06927490234375,4.046591758728027,62.80204772949219,60.93382263183594,135.38916015625,58.21127700805664,3388.552978515625,682.3050537109375,0.1282958984375
data\train\jeruk_lemon\good_quality_829.jpg,jeruk_lemon,101.83795166015625,142.4295654296875,145.307373046875,53.260379791259766,60.705867767333984,60.235809326171875,29.60406494140625,79.3876953125,146.118408203125,6.249963760375977,60.57661056518555,60.39142608642578,138.67047119140625,58.416534423828125,3412.491455078125,644.7291870117188,0.1302490234375
